country,continent,idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn
Uruguay,Americas,URU,Jose Mujica,URU_2010_1,8250ec2d-1e42-11e4-b4cd-db5882bf8def,2010-03-01,2015-03-01,Regular,Regular,M,1935
Uruguay,Americas,URU,Tabare Vazquez,URU_2015_1,43f5aea3-de6a-11e5-ba44-bb6d7c1a9a58,2015-03-01,2020-03-01,Regular,Regular,M,1940
Uruguay,Americas,URU,Luis Lacalle Pou,URU_2020_1,.,2020-03-01,2023-12-31,Regular,Still in Office,M,1973
United States of America,Americas,USA,G.H.W. Bush,USA_1989_1,81ddb59a-1e42-11e4-b4cd-db5882bf8def,1989-01-20,1993-01-20,Regular,Regular,M,1924
United States of America,Americas,USA,Clinton,USA_1993_1,81ddb59b-1e42-11e4-b4cd-db5882bf8def,1993-01-20,2001-01-20,Regular,Regular,M,1946
United States of America,Americas,USA,G.W. Bush,USA_2001_1,81ddb59c-1e42-11e4-b4cd-db5882bf8def,2001-01-21,2009-01-20,Regular,Regular,M,1946
United States of America,Americas,USA,Obama,USA_2009_1,824fc72f-1e42-11e4-b4cd-db5882bf8def,2009-01-20,2017-01-20,Regular,Regular,M,1961
United States of America,Americas,USA,Trump,USA_2017_1,.,2017-01-20,2021-01-20,Regular,Regular,M,1946
United States of America,Americas,USA,Joe Biden,USA_2021_1,.,2021-01-20,2023-12-31,Regular,Still in Office,M,1942
Uzbekistan,Asia,UZB,Karimov,UZB_1990_1,824391f4-1e42-11e4-b4cd-db5882bf8def,1990-03-24,2016-09-02,Regular,Natural Death,M,1938
Uzbekistan,Asia,UZB,Shavkat Mirziyoyev,UZB_2016_2,.,2016-09-08,2023-12-31,Regular,Still in Office,M,1957
Venezuela,Americas,VEN,Andres Perez,VEN_1989_1,81f6201e-1e42-11e4-b4cd-db5882bf8def,1989-02-02,1993-08-31,Regular,Regular,M,1922
Venezuela,Americas,VEN,Caldera Rodriguez,VEN_1994_1,81f6201d-1e42-11e4-b4cd-db5882bf8def,1994-02-02,1999-02-02,Regular,Regular,M,1916
Venezuela,Americas,VEN,Hugo Chavez,VEN_1999_1,81f650f2-1e42-11e4-b4cd-db5882bf8def,1999-02-02,2012-03-05,Regular,Natural Death,M,1954
Venezuela,Americas,VEN,Maduro,VEN_2012_1,2b37a452-3481-11e4-8dba-bbcd9ed46413,2012-03-05,2023-12-31,Regular,Still in Office,M,1962
Yemen,Asia,YEM,Saleh al-Hashidi,YEM_1978_1,8241da75-1e42-11e4-b4cd-db5882bf8def,1978-07-17,2012-02-27,Regular,Regular,M,1942
Yemen,Asia,YEM,Abd Rabbuh Mansur Hadi,YEM_2012_1,2b3c6722-3481-11e4-8dba-bbcd9ed46413,2012-02-21,2022-04-07,Regular,Irregular,M,1945
Yemen,Asia,YEM,Rashad Mohammed al-Alimi,YEM_2022_1,.,2022-04-07,2023-12-31,Regular,Still in Office,M,1954
Yemen,Asia,YPR,Attas,YPR_1986_1,82420b48-1e42-11e4-b4cd-db5882bf8def,1986-01-24,1990-05-22,Irregular,Regular,M,1939
Yugoslavia,Europe,YUG,Milosevic,YUG_1989_1,821be4dd-1e42-11e4-b4cd-db5882bf8def,1989-05-15,2000-10-07,Regular,Regular,M,1941
Yugoslavia,Europe,YUG,Kostunica,YUG_2000_1,821be4de-1e42-11e4-b4cd-db5882bf8def,2000-10-08,2003-03-07,Regular,Regular,M,1944
Yugoslavia,Europe,YUG,Svetozar Marovic,YUG_2003_1,b8187036-4fbb-11e5-b438-d954e400443c,2003-03-07,2006-06-04,Regular,Regular,M,1955
Zambia,Africa,ZAM,Kaunda,ZAM_1964_1,8233edb9-1e42-11e4-b4cd-db5882bf8def,1964-10-24,1991-11-02,Regular,Regular,M,1924
Zambia,Africa,ZAM,Chiluba,ZAM_1991_1,8233edba-1e42-11e4-b4cd-db5882bf8def,1991-11-02,2002-01-02,Regular,Regular,M,1943
Zambia,Africa,ZAM,Levy Mwanawasa,ZAM_2002_1,82341e8a-1e42-11e4-b4cd-db5882bf8def,2002-01-03,2008-06-29,Regular,Retired Due to Ill Health,M,1948
Zambia,Africa,ZAM,Banda,ZAM_2008_1,8253f977-1e42-11e4-b4cd-db5882bf8def,2008-06-29,2011-09-23,Regular,Regular,M,1937
Zambia,Africa,ZAM,Sata,ZAM_2011_1,8253f978-1e42-11e4-b4cd-db5882bf8def,2011-09-23,2014-10-28,Regular,Natural Death,M,1937
Zambia,Africa,ZAM,Edgar Lungu,ZAM_2015_1,43fa7160-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-25,2021-08-24,Regular,Regular,M,1956
Zambia,Africa,ZAM,Hakainde Hichilema,ZAM_2021_1,.,2021-08-24,2023-12-31,Regular,Still in Office,M,1962
Zimbabwe,Africa,ZIM,Mugabe,ZIM_1980_1,82341e8d-1e42-11e4-b4cd-db5882bf8def,1980-03-04,2017-11-24,Regular,Irregular,M,1924
Zimbabwe,Africa,ZIM,Mnangagwa,ZIM_2017_1,.,2017-11-24,2023-12-31,Irregular,Still in Office,M,1942
